transaction_id,amount,transaction_type,transaction_date,user_id
17284,1192.95,Withdrawal,2026-03-27,489
17285,3865.84,Bet Placement,2026-03-06,454
17286,2475.57,Withdrawal,2026-03-23,169
17287,187.42,Winnings,2026-03-31,361
17288,1994.86,Bet Placement,2026-02-17,100
17289,4428.52,Winnings,2026-03-31,138
17290,1461.84,Withdrawal,2026-02-10,264
17291,4839.06,Withdrawal,2026-01-27,249
17292,1039.39,Winnings,2026-03-09,408
17293,1267.68,Bet Placement,2026-01-11,430
17294,379.96,Deposit,2026-01-30,161
17295,1412.05,Deposit,2026-03-04,346
17296,3704.05,Bet Placement,2026-03-27,330
17297,279.59,Winnings,2026-03-29,225
17298,892.03,Winnings,2026-01-03,236
17299,4844.51,Withdrawal,2026-02-26,353
17300,3835.84,Winnings,2026-04-13,62
17301,4357.18,Bet Placement,2026-03-26,18
17302,3290.66,Withdrawal,2026-01-22,174
17303,751.6,Winnings,2026-03-18,154
17304,4635.71,Deposit,2026-02-19,468
17305,3140.54,Withdrawal,2026-01-13,440
17306,4509.98,Deposit,2026-02-17,64
17307,4307.87,Bet Placement,2026-03-03,439
17308,3904.61,Bet Placement,2026-04-01,396
17309,2530.68,Winnings,2026-03-09,133
17310,2469.61,Bet Placement,2026-02-12,448
17311,1655.81,Withdrawal,2026-04-07,493
17312,25.83,Winnings,2026-03-07,452
17313,3302.95,Deposit,2026-01-29,329
17314,142.05,Withdrawal,2026-03-24,423
17315,2778.56,Withdrawal,2026-01-10,420
17316,1555.66,Withdrawal,2026-01-13,96
17317,3902.54,Withdrawal,2026-01-08,473
17318,4970.88,Winnings,2026-01-02,344
17319,2864.26,Winnings,2026-02-17,344
17320,430.81,Withdrawal,2026-02-07,139
17321,1587.73,Winnings,2026-04-12,188
17322,4906.12,Winnings,2026-03-11,12
17323,1410.38,Bet Placement,2026-01-29,344
17324,1154.29,Deposit,2026-04-07,374
17325,715.68,Withdrawal,2026-01-11,230
17326,646.89,Bet Placement,2026-04-08,372
17327,3628.69,Deposit,2026-02-05,423
17328,3886.57,Withdrawal,2026-01-11,439
17329,831.99,Withdrawal,2026-03-25,211
17330,867.42,Winnings,2026-03-15,417
17331,529.92,Bet Placement,2026-02-28,371
17332,2805.93,Deposit,2026-01-17,349
17333,2572.41,Withdrawal,2026-02-02,155
17334,2941.11,Withdrawal,2026-04-03,458
17335,2396.67,Winnings,2026-03-10,477
17336,565.93,Withdrawal,2026-03-05,328
17337,4280.43,Winnings,2026-02-20,437
17338,3582.69,Deposit,2026-02-05,164
17339,1366.47,Winnings,2026-01-14,179
17340,4162.15,Bet Placement,2026-01-01,374
17341,4274.02,Winnings,2026-03-16,310
17342,3884.34,Deposit,2026-01-07,492
17343,2093.22,Winnings,2026-02-01,90
17344,586.68,Withdrawal,2026-03-26,203
17345,3705.49,Deposit,2026-04-08,498
17346,1127.95,Deposit,2026-01-29,472
17347,2096.66,Bet Placement,2026-03-18,163
17348,4135.3,Winnings,2026-04-07,54
17349,817.26,Bet Placement,2026-02-27,141
17350,2512.53,Bet Placement,2026-03-28,371
17351,2152.93,Winnings,2026-01-13,296
17352,1910.71,Deposit,2026-03-13,410
17353,1960.0,Deposit,2026-01-21,469
17354,4075.35,Deposit,2026-02-18,52
17355,2714.36,Deposit,2026-04-02,412
17356,3487.21,Winnings,2026-03-16,487
17357,4498.22,Bet Placement,2026-02-27,75
17358,2299.27,Bet Placement,2026-01-19,9
17359,2343.81,Winnings,2026-01-25,463
17360,2471.75,Bet Placement,2026-03-20,68
17361,3466.73,Bet Placement,2026-01-30,391
17362,3238.24,Deposit,2026-01-30,121
17363,4625.9,Bet Placement,2026-02-02,88
17364,2153.05,Winnings,2026-04-12,369
17365,2858.88,Bet Placement,2026-03-04,67
17366,4595.54,Deposit,2026-02-25,285
17367,1354.96,Winnings,2026-03-20,56
17368,4573.48,Bet Placement,2026-03-13,190
17369,1445.07,Withdrawal,2026-02-27,328
17370,1340.84,Withdrawal,2026-04-08,351
17371,75.23,Bet Placement,2026-03-17,188
17372,407.52,Withdrawal,2026-01-17,215
17373,3269.25,Deposit,2026-01-12,378
17374,2634.1,Withdrawal,2026-01-19,195
17375,896.02,Withdrawal,2026-01-31,321
17376,1242.33,Withdrawal,2026-03-31,447
17377,1568.7,Withdrawal,2026-02-11,421
17378,4874.67,Winnings,2026-02-02,471
17379,2659.88,Winnings,2026-02-01,478
17380,807.71,Withdrawal,2026-02-22,266
17381,2322.63,Bet Placement,2026-03-18,95
17382,1092.79,Bet Placement,2026-03-06,322
17383,647.22,Deposit,2026-03-31,344
17384,2934.97,Deposit,2026-02-04,72
17385,1856.89,Bet Placement,2026-02-16,465
17386,4168.63,Deposit,2026-03-05,231
17387,4346.38,Bet Placement,2026-01-03,309
17388,762.83,Bet Placement,2026-01-30,438
17389,4535.82,Withdrawal,2026-01-01,19
17390,4490.31,Winnings,2026-01-29,263
17391,3473.97,Winnings,2026-03-23,305
17392,1701.67,Winnings,2026-02-16,67
17393,2918.01,Winnings,2026-03-11,375
17394,1762.37,Deposit,2026-02-13,414
17395,617.41,Deposit,2026-01-10,317
17396,1559.69,Winnings,2026-01-17,41
17397,1229.65,Withdrawal,2026-03-14,395
17398,3533.28,Withdrawal,2026-02-28,253
17399,4533.22,Deposit,2026-03-19,132
17400,4005.42,Bet Placement,2026-01-21,296
17401,1312.26,Withdrawal,2026-02-15,82
17402,498.09,Winnings,2026-01-08,161
17403,1128.79,Deposit,2026-02-04,305
17404,310.72,Deposit,2026-02-14,497
17405,4730.78,Withdrawal,2026-02-11,327
17406,3135.33,Bet Placement,2026-03-28,135
17407,4539.51,Withdrawal,2026-01-20,190
17408,355.78,Winnings,2026-01-13,102
17409,3904.87,Winnings,2026-02-14,362
17410,2325.03,Winnings,2026-02-05,414
17411,2804.94,Winnings,2026-02-22,242
17412,1758.12,Withdrawal,2026-03-11,167
17413,4546.56,Winnings,2026-04-04,21
17414,661.32,Winnings,2026-03-29,83
17415,2581.57,Winnings,2026-02-23,420
17416,127.3,Bet Placement,2026-01-04,222
17417,4016.98,Winnings,2026-03-10,206
17418,703.06,Winnings,2026-02-14,13
17419,2043.8,Deposit,2026-03-24,177
17420,191.56,Withdrawal,2026-01-05,187
17421,1803.72,Deposit,2026-01-12,379
17422,1546.88,Winnings,2026-01-12,311
17423,3127.33,Withdrawal,2026-03-16,140
17424,4554.69,Withdrawal,2026-02-07,85
17425,1819.64,Bet Placement,2026-03-18,466
17426,2339.74,Bet Placement,2026-01-08,287
17427,753.95,Bet Placement,2026-03-30,218
17428,87.59,Winnings,2026-01-21,97
17429,370.23,Withdrawal,2026-04-15,131
17430,2393.27,Winnings,2026-03-23,300
17431,4392.09,Winnings,2026-04-12,255
17432,3151.98,Winnings,2026-01-03,345
17433,3735.8,Winnings,2026-04-01,26
17434,941.41,Bet Placement,2026-03-07,424
17435,3161.55,Bet Placement,2026-01-07,37
17436,1349.15,Deposit,2026-01-27,459
17437,3037.88,Withdrawal,2026-02-01,92
17438,3570.39,Deposit,2026-03-19,398
17439,1134.56,Deposit,2026-04-11,175
17440,2465.71,Deposit,2026-02-24,99
17441,3674.28,Winnings,2026-03-19,224
17442,2656.14,Winnings,2026-02-20,499
17443,3001.55,Bet Placement,2026-01-19,253
17444,118.21,Deposit,2026-02-13,480
17445,638.41,Withdrawal,2026-03-19,117
17446,807.56,Winnings,2026-02-11,495
17447,3162.26,Winnings,2026-02-13,157
17448,2359.66,Bet Placement,2026-03-24,167
17449,2188.84,Withdrawal,2026-02-05,371
17450,377.43,Winnings,2026-02-02,65
17451,696.01,Deposit,2026-02-01,59
17452,690.63,Deposit,2026-04-05,5
17453,248.78,Bet Placement,2026-01-31,21
17454,4079.75,Deposit,2026-02-05,212
17455,3487.1,Withdrawal,2026-03-26,231
17456,3293.36,Winnings,2026-02-18,87
17457,3760.29,Deposit,2026-02-26,303
17458,2444.7,Withdrawal,2026-03-08,213
17459,4316.06,Winnings,2026-04-15,87
17460,1463.68,Withdrawal,2026-02-06,394
17461,2784.86,Withdrawal,2026-01-01,48
17462,2359.45,Bet Placement,2026-03-15,407
17463,3379.07,Bet Placement,2026-04-08,432
17464,2354.57,Deposit,2026-01-05,321
17465,4775.17,Bet Placement,2026-02-24,93
17466,1717.6,Withdrawal,2026-01-14,31
17467,393.92,Deposit,2026-01-10,159
17468,3626.49,Withdrawal,2026-01-25,321
17469,1444.14,Deposit,2026-04-02,270
17470,1088.77,Deposit,2026-04-08,125
17471,1330.76,Bet Placement,2026-04-03,441
17472,2407.33,Withdrawal,2026-02-21,245
17473,3396.3,Winnings,2026-04-14,223
17474,3736.34,Withdrawal,2026-02-12,421
17475,735.19,Deposit,2026-03-27,416
17476,4328.48,Winnings,2026-01-19,50
17477,166.78,Winnings,2026-03-07,227
17478,1554.8,Bet Placement,2026-03-22,343
17479,2622.94,Winnings,2026-01-02,142
17480,968.93,Bet Placement,2026-03-15,432
17481,3438.63,Deposit,2026-02-21,405
17482,3682.33,Withdrawal,2026-03-07,390
17483,1381.98,Deposit,2026-02-23,459
17484,4489.75,Bet Placement,2026-03-28,58
17485,3125.22,Bet Placement,2026-03-11,145
17486,2478.7,Winnings,2026-02-24,207
17487,1619.26,Bet Placement,2026-02-07,368
17488,521.94,Withdrawal,2026-01-06,410
17489,4945.97,Deposit,2026-03-10,171
17490,4143.61,Deposit,2026-02-08,330
17491,3486.68,Bet Placement,2026-02-05,147
17492,4494.82,Winnings,2026-03-10,69
17493,4970.81,Withdrawal,2026-03-04,390
17494,3561.56,Deposit,2026-01-10,97
17495,4112.71,Winnings,2026-03-19,223
17496,4148.97,Withdrawal,2026-02-23,394
17497,1215.41,Withdrawal,2026-03-18,429
17498,3071.47,Withdrawal,2026-02-12,378
17499,1730.26,Bet Placement,2026-02-04,336
17500,1321.14,Winnings,2026-01-07,99
17501,3688.99,Deposit,2026-02-09,158
17502,1231.85,Bet Placement,2026-01-30,108
17503,299.9,Withdrawal,2026-04-04,441
17504,3949.25,Winnings,2026-03-16,75
17505,909.91,Deposit,2026-04-09,447
17506,4631.42,Withdrawal,2026-02-12,479
17507,2785.63,Withdrawal,2026-01-21,40
17508,3895.6,Withdrawal,2026-03-01,30
17509,374.44,Deposit,2026-02-17,391
17510,1829.09,Winnings,2026-02-23,38
17511,1510.44,Deposit,2026-02-09,251
17512,1446.63,Bet Placement,2026-04-05,472
17513,819.38,Winnings,2026-01-16,20
17514,1084.09,Deposit,2026-03-16,83
17515,2716.0,Deposit,2026-03-29,164
17516,492.83,Deposit,2026-01-31,277
17517,356.81,Withdrawal,2026-04-13,352
17518,4345.83,Withdrawal,2026-02-19,374
17519,2749.18,Bet Placement,2026-01-14,115
17520,479.79,Bet Placement,2026-01-23,300
17521,1622.52,Winnings,2026-03-28,496
17522,793.21,Deposit,2026-03-28,53
17523,2129.16,Bet Placement,2026-01-23,196
17524,26.64,Winnings,2026-01-18,179
17525,335.77,Winnings,2026-03-24,330
17526,2452.86,Winnings,2026-01-08,285
17527,1216.69,Winnings,2026-03-14,198
17528,201.05,Withdrawal,2026-02-23,425
17529,1401.64,Bet Placement,2026-02-21,329
17530,287.52,Winnings,2026-02-09,241
17531,2029.5,Withdrawal,2026-02-26,403
17532,2415.26,Withdrawal,2026-02-14,146
17533,4914.63,Winnings,2026-01-11,115
17534,2755.56,Withdrawal,2026-01-02,376
17535,4950.75,Withdrawal,2026-04-15,245
17536,1206.38,Deposit,2026-03-30,369
17537,2414.92,Winnings,2026-03-20,366
17538,21.35,Deposit,2026-01-04,207
17539,4491.42,Deposit,2026-01-24,263
17540,4626.97,Bet Placement,2026-04-09,336
17541,565.05,Bet Placement,2026-01-05,128
17542,4755.78,Winnings,2026-04-06,484
17543,4943.24,Deposit,2026-03-05,409
17544,2581.93,Bet Placement,2026-03-20,384
17545,1709.4,Winnings,2026-03-04,11
17546,1512.4,Deposit,2026-02-11,434
17547,843.06,Deposit,2026-01-02,47
17548,929.71,Deposit,2026-03-05,472
17549,2949.26,Withdrawal,2026-03-14,157
17550,4474.91,Deposit,2026-04-01,17
17551,2428.1,Winnings,2026-04-12,110
17552,392.78,Withdrawal,2026-03-09,426
17553,3740.32,Withdrawal,2026-02-07,219
17554,4835.71,Winnings,2026-01-31,138
17555,3010.92,Bet Placement,2026-03-25,335
17556,3848.74,Bet Placement,2026-02-07,52
17557,2258.5,Deposit,2026-01-20,300
17558,2968.55,Winnings,2026-04-15,111
17559,3813.6,Withdrawal,2026-04-04,498
17560,1945.35,Bet Placement,2026-03-11,490
17561,2978.83,Winnings,2026-03-06,57
17562,583.47,Withdrawal,2026-03-22,88
17563,334.71,Bet Placement,2026-04-09,4
17564,3713.18,Withdrawal,2026-02-15,323
17565,4301.88,Deposit,2026-02-06,182
17566,886.81,Bet Placement,2026-01-28,181
17567,4406.15,Withdrawal,2026-01-07,310
17568,3512.09,Bet Placement,2026-01-09,271
17569,1898.69,Deposit,2026-03-20,6
17570,765.67,Deposit,2026-01-28,385
17571,791.0,Withdrawal,2026-02-24,476
17572,1546.47,Winnings,2026-04-14,66
17573,3352.41,Deposit,2026-01-22,48
17574,804.97,Bet Placement,2026-02-28,395
17575,2627.84,Winnings,2026-02-14,399
17576,3498.81,Winnings,2026-02-02,42
17577,3620.26,Deposit,2026-02-10,339
17578,531.36,Bet Placement,2026-02-28,177
17579,4452.54,Winnings,2026-02-23,93
17580,3778.59,Deposit,2026-03-10,320
17581,4651.7,Bet Placement,2026-03-20,261
17582,1967.87,Winnings,2026-02-24,40
17583,3921.42,Withdrawal,2026-01-08,495
17584,2776.21,Winnings,2026-03-08,486
17585,4326.55,Withdrawal,2026-01-19,374
17586,100.49,Winnings,2026-01-28,199
17587,3968.81,Deposit,2026-03-01,337
17588,4900.81,Bet Placement,2026-01-30,268
17589,2283.01,Deposit,2026-01-02,471
17590,2699.34,Bet Placement,2026-03-07,22
17591,3277.63,Winnings,2026-02-09,178
17592,3367.08,Deposit,2026-04-10,299
17593,3301.99,Deposit,2026-04-07,111
17594,3562.54,Withdrawal,2026-04-15,319
17595,2273.39,Deposit,2026-04-02,471
17596,3139.14,Bet Placement,2026-04-11,302
17597,4759.0,Winnings,2026-01-23,436
17598,1976.7,Deposit,2026-01-19,267
17599,2726.16,Deposit,2026-02-14,305
17600,4907.25,Deposit,2026-01-16,444
17601,3283.54,Winnings,2026-02-13,273
17602,4483.08,Bet Placement,2026-02-15,197
17603,3332.08,Withdrawal,2026-04-14,418
17604,4254.42,Withdrawal,2026-01-14,75
17605,4738.54,Deposit,2026-02-06,331
17606,4443.19,Winnings,2026-03-13,352
17607,1530.97,Withdrawal,2026-03-16,115
17608,3735.2,Withdrawal,2026-01-19,498
17609,81.05,Bet Placement,2026-04-07,328
17610,467.55,Withdrawal,2026-01-01,209
17611,2388.67,Deposit,2026-01-11,116
17612,4834.69,Withdrawal,2026-03-28,44
17613,3297.57,Deposit,2026-04-08,157
17614,4048.33,Withdrawal,2026-02-04,480
17615,2060.24,Withdrawal,2026-03-19,122
17616,4629.8,Withdrawal,2026-03-30,190
17617,4885.97,Withdrawal,2026-01-09,343
17618,2128.03,Winnings,2026-01-12,422
17619,3925.34,Winnings,2026-02-18,128
17620,776.53,Bet Placement,2026-03-28,387
17621,1302.28,Withdrawal,2026-03-10,363
17622,3756.63,Deposit,2026-04-02,373
17623,1031.5,Withdrawal,2026-03-01,444
17624,75.12,Bet Placement,2026-03-09,40
17625,3499.87,Withdrawal,2026-02-17,298
17626,4623.27,Bet Placement,2026-03-19,436
17627,403.31,Bet Placement,2026-01-16,221
17628,2563.78,Winnings,2026-03-10,332
17629,697.6,Deposit,2026-03-30,416
17630,4229.29,Winnings,2026-03-21,328
17631,4908.69,Deposit,2026-02-04,198
17632,1156.05,Bet Placement,2026-03-23,411
17633,3707.98,Withdrawal,2026-03-07,398
17634,4979.9,Withdrawal,2026-04-03,14
17635,4454.47,Winnings,2026-03-27,154
17636,27.79,Withdrawal,2026-03-30,53
17637,1904.61,Winnings,2026-04-10,83
17638,3270.67,Deposit,2026-04-06,20
17639,2277.15,Winnings,2026-04-09,273
17640,4378.0,Deposit,2026-03-23,222
17641,3492.16,Winnings,2026-03-03,29
17642,4212.85,Bet Placement,2026-02-28,326
17643,283.77,Withdrawal,2026-03-18,253
17644,169.62,Winnings,2026-03-20,124
17645,112.74,Bet Placement,2026-04-14,56
17646,3207.37,Withdrawal,2026-02-08,105
17647,147.63,Winnings,2026-03-08,432
17648,775.5,Winnings,2026-03-20,298
17649,4570.36,Withdrawal,2026-01-30,337
17650,1078.3,Bet Placement,2026-02-20,478
17651,4460.79,Withdrawal,2026-01-08,207
17652,4807.68,Deposit,2026-01-31,264
17653,3359.78,Withdrawal,2026-01-26,495
17654,4445.79,Withdrawal,2026-03-03,30
17655,3035.66,Deposit,2026-04-05,454
17656,2495.23,Bet Placement,2026-03-09,188
17657,4751.72,Deposit,2026-03-20,70
17658,1146.0,Deposit,2026-03-06,447
17659,4416.25,Bet Placement,2026-01-14,20
17660,1209.52,Winnings,2026-03-13,346
17661,4197.84,Deposit,2026-02-03,46
17662,4879.08,Deposit,2026-01-13,167
17663,4470.8,Deposit,2026-02-21,108
17664,3990.06,Bet Placement,2026-01-22,370
17665,1918.17,Bet Placement,2026-02-14,237
17666,4219.68,Winnings,2026-02-03,415
17667,3098.98,Bet Placement,2026-01-03,44
17668,2903.33,Winnings,2026-01-23,184
17669,2373.16,Deposit,2026-03-21,329
17670,4898.09,Winnings,2026-02-09,339
17671,2297.46,Bet Placement,2026-02-12,238
17672,408.54,Withdrawal,2026-02-26,7
17673,1200.37,Withdrawal,2026-02-28,198
17674,1960.72,Bet Placement,2026-02-22,130
17675,646.58,Withdrawal,2026-04-12,312
17676,2617.77,Winnings,2026-02-04,134
17677,3826.81,Bet Placement,2026-01-24,77
17678,4360.21,Winnings,2026-01-14,16
17679,2485.44,Bet Placement,2026-01-19,159
17680,2817.79,Deposit,2026-03-20,110
17681,867.52,Winnings,2026-04-08,260
17682,2312.26,Winnings,2026-04-05,31
17683,3417.89,Withdrawal,2026-04-02,176
17684,3817.18,Bet Placement,2026-04-08,332
17685,2931.41,Bet Placement,2026-01-26,440
17686,711.84,Withdrawal,2026-03-29,423
17687,748.78,Deposit,2026-01-31,120
17688,2665.93,Winnings,2026-01-08,406
17689,4700.83,Bet Placement,2026-03-18,292
17690,2163.0,Winnings,2026-04-13,161
17691,3546.33,Deposit,2026-03-13,460
17692,2417.68,Winnings,2026-03-28,432
17693,332.22,Winnings,2026-02-04,349
17694,1150.72,Bet Placement,2026-01-19,398
17695,3088.66,Deposit,2026-03-25,356
17696,1589.9,Winnings,2026-01-08,190
17697,4927.57,Bet Placement,2026-02-26,341
17698,3085.53,Bet Placement,2026-04-01,102
17699,4891.44,Deposit,2026-02-21,162
17700,1770.22,Bet Placement,2026-02-03,399
17701,3267.63,Bet Placement,2026-01-01,317
17702,401.66,Deposit,2026-03-17,177
17703,4553.74,Winnings,2026-03-05,416
17704,4404.9,Deposit,2026-04-03,62
17705,4843.32,Withdrawal,2026-02-19,392
17706,1416.66,Bet Placement,2026-03-25,104
17707,4767.13,Winnings,2026-03-28,474
17708,248.28,Deposit,2026-02-03,264
17709,910.21,Winnings,2026-04-11,393
17710,3323.33,Winnings,2026-02-05,459
17711,1613.45,Deposit,2026-02-23,17
17712,2286.5,Withdrawal,2026-02-22,7
17713,3100.2,Winnings,2026-02-27,263
17714,488.67,Winnings,2026-03-20,103
17715,2880.49,Deposit,2026-04-15,140
17716,2399.15,Withdrawal,2026-03-06,29
17717,4227.72,Deposit,2026-02-10,186
17718,3886.14,Bet Placement,2026-02-02,69
17719,4500.06,Deposit,2026-03-15,459
17720,2949.88,Deposit,2026-03-10,31
17721,2949.8,Deposit,2026-04-03,172
17722,1086.14,Deposit,2026-03-13,7
17723,821.83,Deposit,2026-03-23,478
17724,381.81,Winnings,2026-01-18,66
17725,3138.69,Deposit,2026-03-09,317
17726,1174.34,Deposit,2026-01-23,424
17727,306.89,Withdrawal,2026-01-01,100
17728,4687.5,Winnings,2026-02-10,98
17729,3638.14,Withdrawal,2026-04-03,287
17730,3392.57,Bet Placement,2026-03-26,117
17731,3575.38,Withdrawal,2026-04-09,51
17732,787.65,Deposit,2026-01-13,321
17733,4318.62,Bet Placement,2026-03-13,257
17734,4227.72,Withdrawal,2026-02-01,58
17735,1245.75,Winnings,2026-02-06,108
17736,4881.66,Deposit,2026-03-08,119
17737,3245.23,Deposit,2026-03-27,449
17738,1359.54,Bet Placement,2026-02-12,227
17739,3924.48,Bet Placement,2026-01-12,284
17740,3745.65,Winnings,2026-01-14,116
17741,2382.85,Winnings,2026-03-19,311
17742,860.34,Withdrawal,2026-03-31,243
17743,1725.92,Bet Placement,2026-01-28,108
17744,3592.49,Deposit,2026-02-26,108
17745,649.41,Winnings,2026-04-15,72
17746,3007.64,Winnings,2026-04-15,425
17747,2054.65,Winnings,2026-02-12,309
17748,3395.92,Deposit,2026-03-30,278
17749,1602.99,Winnings,2026-01-18,402
17750,2153.82,Withdrawal,2026-04-03,476
17751,3588.86,Bet Placement,2026-04-13,180
17752,3216.46,Winnings,2026-03-06,10
17753,4792.1,Withdrawal,2026-03-23,40
17754,542.69,Deposit,2026-02-19,210
17755,3789.09,Bet Placement,2026-01-12,15
17756,2504.68,Bet Placement,2026-03-08,261
17757,3905.95,Withdrawal,2026-04-14,481
17758,3581.1,Withdrawal,2026-04-15,409
17759,2329.46,Withdrawal,2026-01-24,358
17760,3131.03,Deposit,2026-01-18,474
17761,27.62,Withdrawal,2026-02-27,261
17762,3889.58,Bet Placement,2026-03-25,473
17763,3464.52,Deposit,2026-03-22,100
17764,2663.06,Bet Placement,2026-03-10,88
17765,4339.1,Deposit,2026-03-03,443
17766,1250.18,Winnings,2026-02-03,380
17767,1742.15,Deposit,2026-01-15,149
17768,999.46,Winnings,2026-02-27,220
17769,1891.97,Bet Placement,2026-01-13,283
17770,1284.37,Bet Placement,2026-03-28,183
17771,4168.28,Withdrawal,2026-01-18,31
17772,4974.16,Withdrawal,2026-04-07,13
17773,1470.67,Winnings,2026-02-27,356
17774,702.0,Winnings,2026-01-12,251
17775,2592.14,Bet Placement,2026-01-02,497
17776,2538.99,Bet Placement,2026-03-11,4
17777,1748.97,Winnings,2026-04-13,44
17778,1767.54,Bet Placement,2026-04-04,323
17779,2386.47,Bet Placement,2026-02-04,61
17780,536.5,Winnings,2026-02-08,417
17781,274.74,Winnings,2026-01-03,59
17782,4687.95,Withdrawal,2026-02-22,389
17783,1150.83,Withdrawal,2026-03-24,93
17784,4382.66,Bet Placement,2026-01-21,184
17785,3820.98,Deposit,2026-01-27,490
17786,2782.18,Withdrawal,2026-02-23,205
17787,1968.27,Bet Placement,2026-03-03,127
17788,1650.17,Bet Placement,2026-04-07,392
17789,3811.02,Withdrawal,2026-04-11,429
17790,26.79,Deposit,2026-03-15,37
17791,1113.55,Withdrawal,2026-01-30,448
17792,493.1,Winnings,2026-03-16,133
17793,4347.53,Winnings,2026-03-23,368
17794,15.12,Winnings,2026-03-12,101
17795,1945.03,Winnings,2026-02-21,266
17796,1416.64,Bet Placement,2026-01-15,490
17797,4543.19,Withdrawal,2026-04-14,84
17798,927.53,Deposit,2026-02-16,239
17799,1567.82,Withdrawal,2026-03-13,197
17800,725.97,Withdrawal,2026-02-15,279
17801,663.79,Deposit,2026-01-16,490
17802,2567.34,Withdrawal,2026-03-14,86
17803,988.5,Bet Placement,2026-01-11,378
17804,4197.66,Winnings,2026-01-10,45
17805,2536.98,Bet Placement,2026-01-31,209
17806,3677.28,Bet Placement,2026-04-09,139
17807,827.75,Winnings,2026-03-31,420
17808,4926.57,Deposit,2026-04-14,461
17809,3798.35,Winnings,2026-02-28,291
17810,4396.17,Winnings,2026-03-22,335
17811,151.49,Deposit,2026-01-11,19
17812,1591.41,Winnings,2026-01-21,190
17813,4281.22,Deposit,2026-01-06,439
17814,3413.91,Winnings,2026-03-23,151
17815,2203.11,Bet Placement,2026-01-01,179
17816,1543.07,Bet Placement,2026-01-11,32
17817,4650.18,Winnings,2026-03-15,18
17818,952.15,Bet Placement,2026-03-26,93
17819,395.41,Winnings,2026-01-16,393
17820,1908.64,Bet Placement,2026-03-13,498
17821,4348.2,Winnings,2026-01-01,137
17822,2650.16,Winnings,2026-01-20,199
17823,1519.27,Deposit,2026-01-14,153
17824,714.8,Bet Placement,2026-04-02,303
17825,3469.85,Bet Placement,2026-01-09,334
17826,790.81,Withdrawal,2026-01-03,137
17827,4090.97,Winnings,2026-01-31,129
17828,1954.41,Withdrawal,2026-02-21,225
17829,2077.15,Bet Placement,2026-03-25,180
17830,4625.4,Withdrawal,2026-02-09,404
17831,760.76,Deposit,2026-04-09,468
17832,3506.63,Withdrawal,2026-02-28,60
17833,1520.2,Winnings,2026-03-26,174
17834,4857.27,Bet Placement,2026-03-10,419
17835,3913.85,Deposit,2026-04-04,63
17836,149.05,Withdrawal,2026-03-04,38
17837,3597.37,Withdrawal,2026-04-14,466
17838,1546.15,Withdrawal,2026-02-21,405
17839,1222.16,Deposit,2026-01-11,233
17840,289.04,Bet Placement,2026-02-25,234
17841,482.4,Deposit,2026-02-18,409
17842,2637.72,Deposit,2026-04-11,395
17843,1157.44,Winnings,2026-01-01,220
17844,680.49,Deposit,2026-03-21,49
17845,2469.9,Winnings,2026-03-04,257
17846,4660.06,Deposit,2026-01-03,171
17847,4288.52,Withdrawal,2026-03-26,64
17848,3441.18,Withdrawal,2026-02-05,160
17849,3084.93,Bet Placement,2026-01-16,389
17850,1970.74,Withdrawal,2026-01-21,287
17851,4305.55,Deposit,2026-02-22,188
17852,2882.3,Deposit,2026-02-13,152
17853,4601.54,Withdrawal,2026-03-31,441
17854,2410.72,Deposit,2026-03-26,158
17855,1656.16,Deposit,2026-03-18,197
17856,4213.86,Withdrawal,2026-01-26,436
17857,758.81,Bet Placement,2026-02-01,154
17858,2553.13,Winnings,2026-02-17,269
17859,1823.63,Withdrawal,2026-02-03,41
17860,1858.17,Bet Placement,2026-03-12,39
17861,2121.21,Deposit,2026-02-08,64
17862,2524.29,Bet Placement,2026-03-10,123
17863,2510.42,Withdrawal,2026-01-04,384
17864,2022.98,Winnings,2026-04-08,211
17865,211.2,Bet Placement,2026-03-31,409
17866,982.84,Withdrawal,2026-02-17,5
17867,2579.79,Withdrawal,2026-01-24,363
17868,3212.5,Deposit,2026-01-18,146
17869,1875.33,Withdrawal,2026-03-20,204
17870,1676.04,Bet Placement,2026-04-15,157
17871,3988.79,Deposit,2026-02-12,206
17872,2503.01,Deposit,2026-04-11,213
17873,3450.57,Bet Placement,2026-03-29,216
17874,3870.26,Deposit,2026-02-04,218
17875,2438.33,Withdrawal,2026-03-12,419
17876,3426.49,Bet Placement,2026-04-01,485
17877,2083.58,Winnings,2026-02-26,308
17878,3596.85,Deposit,2026-02-02,284
17879,1937.0,Bet Placement,2026-02-22,363
17880,854.98,Withdrawal,2026-04-11,20
17881,3968.89,Bet Placement,2026-01-23,459
17882,1151.96,Deposit,2026-03-27,80
17883,3861.98,Winnings,2026-03-24,90
17884,2285.68,Bet Placement,2026-02-27,271
17885,820.95,Withdrawal,2026-02-28,397
17886,3105.0,Deposit,2026-01-12,128
17887,1319.08,Winnings,2026-04-13,117
17888,385.74,Withdrawal,2026-04-12,213
17889,786.05,Withdrawal,2026-03-08,378
17890,2092.89,Deposit,2026-02-13,133
17891,3129.22,Winnings,2026-04-05,66
17892,803.77,Winnings,2026-03-01,256
17893,795.43,Winnings,2026-01-28,149
17894,2717.52,Winnings,2026-03-04,414
17895,4652.09,Winnings,2026-02-09,374
17896,4002.78,Deposit,2026-02-04,325
17897,3113.68,Bet Placement,2026-04-01,315
